M + R -> Pn; 12000
3906.939937054613,5.420561943716848e-07,4.897728719086741,1.3288984440454579e-08,2.8151824394124425e-06,1.2826417291620451e-05,1.547033904942261e-10,0.00039597904913735057,0.00015402095086264952,0.026020081186471,0.029375897862666388,0.0024843733962236175,7.682627218638651e-08,1.2740215050075717e-05,0.00011693272200850272,0.7207202369719995,0.10214153114992355,0.020454256182651776,0.020666341496228667,409.1128392282116,1.7940278738246627,0.05274558766731824
4408.163265306122,7.109128780659956e-07,4.859917691329312,1.7002394494002766e-08,5.254476945404704e-06,2.4456727980634868e-05,1.4219936680804068e-10,0.0004215719017594602,0.00012842809824053982,0.03036567294643752,0.025055898955321978,0.0024522075674137086,1.1936146061457088e-07,2.8469692287741813e-05,0.0002669624723178235,1.1891329457518272,0.13978675714461722,0.028016461734137542,0.028416410605583347,479.9927585837534,1.8419240134687032,0.09977971960861896
4714.8663634573895,8.152989659980155e-07,4.833491437344663,1.87447550349491e-08,7.301649898383069e-06,3.431535655808844e-05,1.3230043725361e-10,0.0004308642827772961,0.00011913571722270397,0.03279397144514211,0.022636892837635227,0.002432730736366667,1.4502987464572844e-07,4.361010953066203e-05,0.0004127940802335241,1.5710076789296321,0.16605201343569362,0.033301712531067375,0.03386884103592222,528.1421079516125,1.8605880005160425,0.13954120360101446
5689.866029018293,1.1076553572893796e-06,4.7423311208617065,2.0889367360563285e-08,1.545814329260172e-05,7.396423918414712e-05,9.951554407558184e-11,0.00044054692103115097,0.00010945307896884909,0.03918827237424946,0.01625227454678173,0.0023718361331673448,1.9921164988399113e-07,0.00011471353065095574,0.0011041909631115381,3.1418032873638047,0.2564497754328774,0.0515337758276587,0.05290909996979565,683.2427324454727,1.8586656590039723,0.29908050366942796
5877.551020408163,1.1543919111365228e-06,4.72456474424341,2.0965392580650785e-08,1.7140734525993562e-05,8.218735403749015e-05,9.382922334717322e-11,0.00044084475768373603,0.00010915524231626407,0.040200508162711875,0.015240336594971893,0.002360290217863964,2.0607790079468423e-07,0.00013100752544588137,0.0012634546776647021,3.485246110162996,0.2740405874755749,0.055087051151318,0.0566624733519252,711.8283752922116,1.8513899423685796,0.33212697184020074
6866.488450042998,1.3539133730591826e-06,4.632726988770155,2.092290254119129e-08,2.6014288696831705e-05,0.00012571929243707848,6.858208526182923e-11,0.0004405720049526633,0.00010942799504733674,0.04457961563348659,0.01086095637146611,0.0023003751353866597,2.3602557235698612e-07,0.00022473759882578757,0.0021831593122342914,5.432180342513941,0.3648648782932093,0.07345460224596892,0.0762922352622912,855.1377702490928,1.8013924953662588,0.5069214308073596
7346.938775510203,1.427447748381973e-06,4.5894226764287955,2.0815868472111416e-08,3.0263706971188204e-05,0.00014664741450251957,5.889994820512798e-11,0.00044008393621982407,0.00010991606378017601,0.04622488031846325,0.00921520361775662,0.002271818253304462,2.4889381292665093e-07,0.0002741125114701454,0.0026695013030508053,6.448147087957365,0.40763346086286717,0.08211546471424089,0.08568367482825054,921.5508225024324,1.774924807406404,0.590883606772017
8286.427728546843,1.538918744233803e-06,4.50720386424158,2.05813050783892e-08,3.841403537174674e-05,0.00018690319224572513,4.3832103340446975e-11,0.0004390240797021161,0.00011097592029788393,0.04875142133394692,0.006687602745755227,0.002216997472845791,2.726140133895566e-07,0.00037682242204636874,0.003684132579975051,8.549426722383327,0.4887349081423816,0.09855922715168397,0.10376093694590346,1047.9402565106598,1.724219096799321,0.7522897065589651
8816.326530612245,1.5871747294437294e-06,4.462177862990944,2.0445787939279406e-08,4.291767733842012e-05,0.0002092017956694415,3.716361988262805e-11,0.00043841102787033786,0.00011158897212966217,0.049854606753507884,0.005583804274362482,0.002186662528607094,2.853252983704224e-07,0.0004380746535745425,0.004290685425351674,9.796111978112789,0.5330930916048279,0.10756442740181119,0.11380095549904516,1117.896875960115,1.6969638807704865,0.8416517152849943
10000.0,1.6678175877142088e-06,4.364810816061935,2.0143407068800017e-08,5.274294659787039e-05,0.00025795394109667753,2.5843972382926792e-11,0.0004370342068554827,0.00011296579314451739,0.05170063090043113,0.00373640330642438,0.002120391860946582,3.1217232928983763e-07,0.0005827713299488241,0.005726663725673356,12.724849556409477,0.6288794367101104,0.12703783678761305,0.13586306519016483,1271.9330711104674,1.6403804209490387,1.0369429934162537
10285.714285714284,1.6829176366641706e-06,4.3419326815537325,2.007078855726061e-08,5.506742985357751e-05,0.0002695052385041182,2.3705726040996227e-11,0.00043670109788325,0.00011329890211675003,0.052044756509162675,0.0033919445887206105,0.002104698739452489,3.1834718489989663e-07,0.000619217845720818,0.006088899048773834,13.459248335356591,0.6513588832045846,0.1316134636892535,0.1411183451162145,1308.7371181797134,1.6276361897933782,1.083201499088142
11755.102040816326,1.7418172735395846e-06,4.22780862384093,1.9700522375401864e-08,6.67444519025674e-05,0.00032760960944449235,1.5361635215199227e-11,0.00043498321049275295,0.00011501678950724724,0.05336897946228176,0.0020660037482110338,0.0020258072409738404,3.483353350690616e-07,0.0008150691405388689,0.008038029775170333,17.38544140261336,0.763337928908024,0.15443827523181408,0.1677541094427662,1495.8838503183208,1.5675527894522971,1.3158281601183486
13224.489795918367,1.779053184271868e-06,4.119166875188574,1.9336134533863103e-08,7.797595782952708e-05,0.0003835868415333054,1.0177587994396935e-11,0.0004332553631333825,0.00011674463686661769,0.054171202024461164,0.0012620533386722642,0.0019498728727963036,3.7552542314541586e-07,0.0010234380675692122,0.01011504966790514,21.529200440807386,0.8696942615505274,0.17616662496228522,0.1937869842808815,1679.1889953934883,1.5159816956658378,1.539870352873472
14693.877551020407,1.803344099678888e-06,4.015526989535679,1.89780617800991e-08,8.878457131577649e-05,0.000437511100641614,6.9486621896919645e-12,0.0004315152321354117,0.00011848476786458837,0.05465802923446732,0.0007734859976681384,0.001876784791347163,4.0012943950809107e-07,0.0012423477496930418,0.012299345875201697,25.850498875431555,0.9709309167099857,0.19689460209286427,0.21926931847157657,1858.00639859892,1.4718961976098326,1.7556547576339698
16163.265306122448,1.81980018514207e-06,3.916509869287725,1.8626489469749088e-08,9.918979535011895e-05,0.0004894562146875918,4.930599830985697e-12,0.0004297612511787812,0.00012023874882121883,0.05495386563880274,0.00047589561237608284,0.0018064363078066897,4.2234133250416547e-07,0.0014700125716472982,0.014572456239752216,30.31413650027276,1.0674472395595411,0.216698026142455,0.24423699468674573,2031.6952892548638,1.4342370680923513,1.963494590746263
17632.65306122449,1.8314595678001526e-06,3.8218029035697616,1.8281473728854866e-08,0.00010920900331545588,0.0005394946255750214,3.664267469877353e-12,0.00042799242894237807,0.00012200757105762198,0.0551337806388557,0.0002942117900867253,0.0017387247324289537,4.423402117518378e-07,0.001704822133266709,0.016917854736968586,34.88919895903568,1.1595739772197897,0.23563941928604767,0.268715636870451,2199.779894868223,1.4020164073418269,2.1636903891514523
19102.04081632653,1.8401472023932737e-06,3.7311386622766354,1.7942999229058316e-08,0.00011885806052012688,0.0005876968595903964,2.864597203761144e-12,0.00042620816781249125,0.0001237918321875088,0.05524317495799997,0.000183033209812573,0.0016735512246377321,4.6029161891687864e-07,0.0019453272811465329,0.0193207624228885,39.54857828488527,1.2475947877277092,0.2537722675446729,0.2927244539763678,2361.975048510009,1.3743605483109367,2.356530776187842
20571.42857142857,1.846967661821394e-06,3.6442817501502764,1.7611007412108247e-08,0.00012815171291546629,0.0006341312668159707,2.356107899711544e-12,0.0004244081344295482,0.0001255918655704518,0.05530956769522769,0.00011484043920190849,0.0016108206487485657,4.763496161681292e-07,0.0021902271838222334,0.02176797863906341,44.268545327033046,1.3317595676772191,0.2711436499699447,0.31627861710375155,2518.16213795015,1.350521160978385,2.542293116744053
22040.81632653061,1.8525934782035148e-06,3.5610205721403636,1.7285417991361528e-08,0.000137103832266123,0.000678863909253123,2.028141103798248e-12,0.0004225921722261389,0.00012740782777386097,0.05534967644100404,7.291573122215377e-05,0.0015504414350482239,4.906534388466292e-07,0.0024383569281849512,0.024247727165014277,49.02836351655619,1.4122928531129946,0.28779588557192726,0.33939073108680556,2668.351150767183,1.3298697430159445,2.7212440804555866
23510.20408163265,1.8574362556547329e-06,3.4811620680485884,1.6966134695546287e-08,0.0001457275727957272,0.0007219585326551435,1.8135293123847394e-12,0.0004207602434775593,0.0001292397565224408,0.05537368025392203,4.707998955558066e-05,0.001492325446382844,5.033371115584268e-07,0.002688676317441365,0.026749523651095435,53.80995721840799,1.4893992286457605,0.30376758639028234,0.3620717467889606,2812.643666625386,1.3118850147337249,2.8936401352030345
24979.591836734693,1.861749163853651e-06,3.4045282515798623,1.6653055247224533e-08,0.00015403547419255275,0.0007634765859939143,1.669636013229732e-12,0.0004189123916057091,0.00013108760839429078,0.05538779071568559,3.112167592016705e-05,0.0014363878489532353,5.14521490479167e-07,0.002940258484422045,0.02926404627202413,58.59759654066332,1.563266929142198,0.31909434968402756,0.38433152822250294,2951.202200490262,1.2961372528969999,3.059727991534973
26448.979591836734,1.8656888023663225e-06,3.33095385926318,1.634607338165758e-08,0.00016203953078647724,0.0008034772668448373,1.570029874081084e-12,0.00041704871653955636,0.00013295128346044353,0.05539580719864425,2.1241517895353442e-05,0.0013825469890865756,5.243193618839413e-07,0.0031922799627956255,0.03178302680804986,63.37763369154745,1.6340703096466096,0.33380922814736397,0.4061792052358845,3084.2267856274884,1.2822734404107823,3.219745005960942
27918.367346938772,1.8693527231406845e-06,3.260284684103127,1.6045081389856683e-08,0.00016975124043366698,0.0008420175817441175,1.4982014243899374e-12,0.0004151693588748328,0.00013483064112516712,0.055400059229706096,1.5110129168785855e-05,0.0013307242736878366,5.328352481685198e-07,0.0034440111477635686,0.03429914838316248,68.13826127739489,1.7019716235306956,0.3479430631793746,0.42762339445621106,3211.9380788050976,1.2700036539745563,3.3739195575364413
29387.755102040814,1.8728022572754159e-06,3.192376344141544,1.5749971455248412e-08,0.00017718164046842889,0.0008791524136224909,1.4438215805359825e-12,0.00041327448962714334,0.00013672551037285658,0.05540197829648558,1.1296193141623387e-05,0.001280844055616811,5.401660438308155e-07,0.0036948075621687742,0.03680595362999092,72.8692993897623,1.767122354500249,0.3615247311716912,0.44867233749648544,3334.565689270403,1.2590894206751386,3.522471399946702
30857.142857142855,1.8760764710473453e-06,3.1270933285670806,1.546063646939404e-08,0.00018434133561997238,0.0009149345925355256,1.4004233397129433e-12,0.00041136430359561474,0.00013863569640438518,0.055402446194693346,8.91810890233174e-06,0.001232833523253392,5.464015453345822e-07,0.003944101827316248,0.03929776143181353,77.56200662820936,1.8296642617722412,0.3745813342865839,0.4693339883637802,3452.340373453451,1.2493340217127518,3.6656119948401287
32326.530612244896,1.8792007097375034e-06,3.0643082278718703,1.517697048864194e-08,0.00019124052078191772,0.0009494149672892639,1.3639509650033414e-12,0.000409439014855778,0.00014056098514422195,0.05540200744652135,7.431568334493803e-06,0.0011866225942122545,5.516249494584149e-07,0.00419139628961998,0.04176959125103114,82.2089121094956,1.8897302329625263,0.38713835442562594,0.4896160690513242,3565.489021750402,1.240574550776708,3.8035448292185148
33795.91836734694,1.8821918409950297e-06,3.0039010902094163,1.4898868864951252e-08,0.00019788900028239388,0.000982642475851477,1.3318612279093209e-12,0.0004074988551262175,0.00014250114487378241,0.05540099914289482,6.499712231451257e-06,0.001142143813029185,5.559140891973329e-07,0.004436256432115395,0.044217095984313594,86.80366935023443,1.9474450014600626,0.39921978195811675,0.5095261051031085,3674.231581195136,1.2326755306897383,3.936465716047896
35265.30612244898,1.8850614790711286e-06,2.9457588655716833,1.4626228828933113e-08,0.00020429620518291585,0.0010146642158848865,1.3025600724048936e-12,0.0004055440696783314,0.0001444559303216685,0.05539963049004578,5.913579632623139e-06,0.001099332252724065,5.593400877148426e-07,0.004678304556481654,0.04663649797353801,91.34092068588629,2.0029257725582066,0.41084822688566336,0.5290714492128943,3778.779292075649,1.2255236906664095,4.064563088057745
36734.69387755102,1.8878179723565127e-06,2.8897749179830647,1.4358949061934865e-08,0.00021047120858110069,0.0010455255114173707,1.275048119207065e-12,0.0004035749183083604,0.00014642508169163948,0.05539803168310559,5.543235202839391e-06,0.0010581254200495724,5.61969730379282e-07,0.004917214392734013,0.04902453458016568,95.81618403956418,2.0562827710743026,0.42204501640338704,0.5482592963936445,3879.3337876193436,1.219023885586269,4.188018271614907
38204.08163265306,1.8904676310507633e-06,2.835848586485918,1.4096930008090263e-08,0.00021642274005902897,0.0010752699790020786,1.2487010176610003e-12,0.00040159167351801704,0.00014840832648198285,0.05539628401870996,5.30765480813451e-06,0.0010184631641306377,5.638648309326643e-07,0.005152705965856371,0.051378406521534296,100.2257480464697,2.107619737161858,0.4328302827028164,0.5670966950040626,3976.08675838829,1.213095762907401,4.307005755807704
39673.469387755096,1.893015482487078e-06,2.7838847892022343,1.384007383113789e-08,0.0002221591990807424,0.0011039395909624612,1.2231310202147136e-12,0.00039959462009242855,0.0001504053799075713,0.055394438391655754,5.1562284367483164e-06,0.0009802875888265258,5.650827999664448e-07,0.005384541018220079,0.05369573188773102,104.5665807555683,2.157034372809011,0.44322304215955316,0.5855905540070875,4069.2199748903895,1.207671115386777,4.421693448160275
41142.85714285714,1.8954657410446948e-06,2.7337936602763473,1.3588284389351325e-08,0.00022768866771746672,0.0011315747366898137,1.1980992015632547e-12,0.0003975840546817148,0.00015241594531828522,0.05539252679884314,5.057255838642024e-06,0.0009435429681235262,5.65676969573908e-07,0.005612518831468419,0.05597450423133012,108.83624825304479,2.204618750983881,0.4532412679447305,0.6037476487155368,4158.905523940798,1.202691750097552,4.532242921523888
42612.24489795918,1.8978220980804183e-06,2.6854902167349075,1.3341467092478756e-08,0.0002330189227314864,0.0011582142816258087,1.1734610600758068e-12,0.0003955602855660985,0.00015443971443390155,0.05539056944719988,4.9908383662889985e-06,0.0009081756648200925,5.656968646418936e-07,0.005836472438054771,0.05821305460475723,113.03284258323717,2.250459690525412,0.4629019566530185,0.6215746250731113,4245.30617260768,1.1981077730818839,4.6388096510566985
44081.63265306122,1.900087901599046e-06,2.6388940510151193,1.3099527461913598e-08,0.00023815744708411877,0.0011838956239118878,1.1491324100382583e-12,0.00039352363295969785,0.00015647636704030224,0.05538857917595258,4.944457007188636e-06,0.0008741340522213756,5.651881322570086e-07,0.006056265173246243,0.060410017034755806,117.15491763694097,2.2946391015887433,0.47222118979697614,0.6390780031174325,4328.575799254304,1.1938762007822548,4.741543241471806
45551.02040816326,1.902266273299708e-06,2.5939288928976816,1.2862379743066164e-08,0.0002431114561793357,0.0012086548250270595,1.1250591593203936e-12,0.0003914744218776742,0.00015852557812232585,0.055386564203741565,4.910218136189677e-06,0.0008413683388192227,5.64195012529623e-07,0.006271787481806974,0.06256429656423566,121.20143280989284,2.3372344588612606,0.48121422142046366,0.6562642390598696,4408.860129391654,1.1899596880677954,4.8405879500122815
47020.4081632653,1.9043601501337651e-06,2.550523017820546,1.2629928883360448e-08,0.0002478878427259187,0.0012325263338932818,1.1012230151121531e-12,0.0003894130007916099,0.00016058699920838996,0.05538452983334103,4.8831674506538e-06,0.000809830935947284,5.627557925408763e-07,0.006482954573026624,0.06467504578861301,125.17170373166428,2.378318419062018,0.4898953964358908,0.673139469267261,4486.296003170357,1.1863262778289687,4.936081583022938
48489.795918367345,1.9063723731477915e-06,2.5086078555323024,1.240208888986934e-08,0.00025249329827555384,0.0012555435941244298,1.0776112558124376e-12,0.00038733972056933944,0.00016266027943066046,0.05538247958108096,4.860139488444571e-06,0.000779475635854116,5.609080499772859e-07,0.006689702883317491,0.06674162948176743,129.06535346178208,2.417960251194559,0.4982784288935395,0.6897099523898013,4561.013880075512,1.182947483592874,5.028157925268293
49959.183673469386,1.9083056753358786e-06,2.4681186728091196,1.2178773094746094e-08,0.0002569342341742862,0.0012777386488445454,1.0542225132967118e-12,0.00038525494152425414,0.0001647450584757457,0.055380415797075803,4.839144448512034e-06,0.0007502581506935663,5.586861930152054e-07,0.006891988459931987,0.06876360843085254,132.88227529516578,2.456225171613898,0.506376265438176,0.7059817229403741,4633.136658772078,1.1797985929972783,5.116945159161296
51428.57142857143,1.9101627106245652e-06,2.428994070036127,1.1959896497148359e-08,0.0002612168211351754,0.0012991423384070724,1.0310609128890859e-12,0.0003831590356115419,0.00016684096438845806,0.05537834009446125,4.818941150355705e-06,0.0007221358392505915,5.56122247750403e-07,0.007089784930534615,0.07074071913539295,136.62260165516042,2.4931748697756917,0.5142011859927746,0.721960703736054,4702.78061967038,1.1768579009253322,5.202566655745354
52897.95918367347,1.911946062747731e-06,2.391175771577945,1.174537561588635e-08,0.00026534699730972224,0.001319784340707911,1.0081335455936752e-12,0.0003810523847469267,0.00016894761525307334,0.05537625364339638,4.798741350607537e-06,0.0006950676525506387,5.532460049679781e-07,0.007283081213828185,0.0726728509205505,140.28666714067336,2.5288677430416655,0.521764845684411,0.7376527128255662,4770.055844897655,1.1741062210962232,5.285141135978712
54367.34693877551,1.9136582504160003e-06,2.3546084489468306,1.1535128404679731e-08,0.0002693304768290989,0.0013396932138658526,9.854491522201719e-13,0.00037893538008081405,0.00017106461991918596,0.05537415732580306,4.778054277816158e-06,0.0006690140756213166,5.500851727425523e-07,0.007471879887239647,0.07456002961987723,143.87498241079933,2.5633590914608737,0.5290783102106339,0.753063462505908,4835.066582002586,1.1715265536608828,5.364782841474946
55836.734693877544,1.9153017301194094e-06,2.319239564237353,1.132907408516796e-08,0.0002731727569891482,0.0013588964321336013,9.630173030434098e-13,0.00037680842190145167,0.0001731915780985484,0.055372051840702104,4.7565811994026e-06,0.000643937078171859,5.46665616349109e-07,0.007656195692379578,0.07640240263603543,147.38821069100266,2.596701290768609,0.5361520871525294,0.7681985545211558,4897.911569407363,1.1691038096432662,5.441601678157218
57306.122448979586,1.9168788981132455e-06,2.285019202776034,1.1127133635425948e-08,0.00027687912684873047,0.0013774204288795635,9.408475240674964e-13,0.0003746719189237003,0.00017532808107629974,0.05536993777420566,4.734144718098854e-06,0.0006198000559349025,5.430111760880175e-07,0.007836054070946464,0.07820022430660292,150.82714545719577,2.6289439758352344,0.5429961594447932,0.7830634842825295,4958.684378694869,1.1668245484624091,5.515703388192673
58775.51020408163,1.9183920914127747e-06,2.2518999147189342,1.092922898722341e-08,0.00028045467538224386,0.0013952906373454234,9.189493193495703e-13,0.00037252628845833727,0.0001774737115416627,0.05536781564580874,4.7106426496503446e-06,0.0005965677745182617,5.39144269810683e-07,0.008011489815237183,0.07995384241589162,154.19269028035387,2.660134213905661,0.5496200170562131,0.7976636459866603,5017.473738235698,1.164676751634702,5.58718971302637
60244.89795918367,1.919843588149346e-06,2.219836578391555,1.0735283626916437e-08,0.00028390429871790363,0.0014125315268356915,8.973316520183113e-13,0.00037037195633327514,0.00017962804366672487,0.055365685932993076,4.686023340258675e-06,0.0005742063196927033,5.350856541704189e-07,0.008182545952736618,0.08166368704679333,157.48584257707043,2.6903166535232548,0.556032684321689,0.8120043325966443,5074.36381547477,1.1626496522489802,5.656158538140793
61714.28571428571,1.9212356077654345e-06,2.1887862752560117,1.0545222216388398e-08,0.0002872327071376265,0.0014291666377160687,8.760030081870748e-13,0.00036820935509485075,0.0001817906449051492,0.05536354908436322,4.66027073168661e-06,0.0005526830503933713,5.308546984629969e-07,0.008349272720153322,0.08333026032679498,160.70767886542575,2.7195336608423353,0.5622427449487977,0.8260907344499114,5129.434475648435,1.1607335885248449,5.722704033050054
63183.67346938775,1.9225703113511684e-06,2.158708156982233,1.0358970797855108e-08,0.0002904444324938364,0.001445218618495724,8.549710372961951e-13,0.00036603892428131734,0.0001839610757186826,0.05536140553618076,4.633388100610988e-06,0.0005319665475601707,5.264692851762407e-07,0.00851172652164491,0.0849541260161027,163.85934010169103,2.7478254640107282,0.5682583686035534,0.8399279451276912,5182.761551242196,1.1589198539790622,5.786916799630246
64653.06122448979,1.92384980172088e-06,2.129563334760256,1.0176456607645683e-08,0.00029354383454882903,0.001460709257523659,8.34242992889639e-13,0.0003638611110011958,0.00018613888899880415,0.05535925571936916,4.6053916320898915e-06,0.0005120265701938009,5.219462102306807e-07,0.008669969142447949,0.08653590164860057,166.9420210630614,2.775230272502479,0.5740873330479488,0.8535209608844153,5234.417069416874,1.1572005965798284,5.848883998905214
66122.44897959183,1.9250761236117394e-06,2.1013147725544576,9.997608222655347e-09,0.0002965351074235778,0.001475659515231677,8.138252016277473e-13,0.00036167636857019087,0.00018832363142980905,0.05535710006176362,4.576306806626163e-06,0.0004928340118732578,5.173009753046957e-07,0.008824066967661377,0.08807625072443967,169.95695982125912,2.80178439245246,0.5797370454891084,0.8668746814436096,5284.469470069194,1.1555687207060046,5.90868948001917
67591.83673469388,1.9262512639939534e-06,2.0739271801364962,9.822355363906018e-09,0.0002994222861653717,0.0014900895569709592,7.93723379787311e-13,0.0003594851556664659,0.00019051484433353402,0.055354938990900125,4.546164766396214e-06,0.0004743608561332217,5.125480065826339e-07,0.008974090223559914,0.08957587512784257,172.90542771302083,2.827522341964089,0.5852145639727008,0.8799939140741693,5332.983821848294,1.154017792006563,5.966413911584152
69061.22448979592,1.92737715240565e-06,2.047366914159208,9.650628870428487e-09,0.00030220925291468323,0.0015040187838446693,7.73942548713283e-13,0.0003572879361212939,0.00019271206387870603,0.05535277293614749,4.514999973859943e-06,0.0004565801341996616,5.077007680891848e-07,0.009120112324542646,0.09103550860071218,175.78872099080317,2.8524769572147632,0.5905266171681584,0.8928833769911938,5380.022021649476,1.1525419595035487,6.022134905011686
70530.61224489796,1.928455661426007e-06,2.021601893638939,9.482360808876767e-09,0.00030489974241032465,0.00151746586023133,7.544870590761737e-13,0.0003550851787093639,0.000194914821290636,0.05535060232952007,4.482849189346396e-06,0.000439465887275577,5.027717398297857e-07,0.009262209345725322,0.09245591147199098,178.6081543111019,2.8766794827716,0.5956796212722122,0.9055476986396155,5425.642966404447,1.151135899548435,6.075927124608019
72000.0,1.9294886070160074e-06,1.996601548007473,9.3174843998163e-09,0.0003074973454379802,0.001530448731025753,7.353606152735179e-13,0.0003528773568371042,0.00019712264316289568,0.055348427605937875,4.449750899285721e-06,0.0004229931430291407,4.977725012221634e-07,0.009400459708116753,0.09383786751149892,181.36505690068685,2.9001596270004044,0.6006796903985053,0.9179914031924297,5469.902665039074,1.1497947991815298,6.127862356539095
